case_id,activity,timestamp,resource
612,Order Placed,1992-10-21,Clerk#000000759
612,Shipped,1992-11-08,Clerk#000000759
612,Committed,1992-11-20,Clerk#000000759
612,Received,1993-01-30,Clerk#000000759
613,Order Placed,1995-06-18,Clerk#000000172
613,Committed,1995-08-02,Clerk#000000172
613,Shipped,1995-08-05,Clerk#000000172
613,Received,1995-10-15,Clerk#000000172
614,Order Placed,1992-12-01,Clerk#000000388
614,Shipped,1992-12-03,Clerk#000000388
614,Committed,1993-01-06,Clerk#000000388
614,Received,1993-04-16,Clerk#000000388
615,Order Placed,1992-05-09,Clerk#000000388
615,Shipped,1992-06-01,Clerk#000000388
615,Received,1992-06-27,Clerk#000000388
615,Committed,1992-07-14,Clerk#000000388
640,Order Placed,1993-01-23,Clerk#000000433
640,Shipped,1993-03-27,Clerk#000000433
640,Committed,1993-04-11,Clerk#000000433
640,Received,1993-05-21,Clerk#000000433
641,Order Placed,1993-08-30,Clerk#000000175
641,Committed,1993-10-11,Clerk#000000175
641,Shipped,1993-10-17,Clerk#000000175
641,Received,1993-12-26,Clerk#000000175
642,Order Placed,1993-12-16,Clerk#000000357
642,Committed,1994-02-01,Clerk#000000357
642,Shipped,1994-04-16,Clerk#000000357
642,Received,1994-04-27,Clerk#000000357
643,Order Placed,1995-03-25,Clerk#000000354
643,Shipped,1995-04-05,Clerk#000000354
643,Committed,1995-05-12,Clerk#000000354
643,Received,1995-08-01,Clerk#000000354
644,Order Placed,1992-05-01,Clerk#000000550
644,Shipped,1992-05-17,Clerk#000000550
644,Committed,1992-06-14,Clerk#000000550
644,Received,1992-09-11,Clerk#000000550
645,Order Placed,1994-12-03,Clerk#000000090
645,Shipped,1994-12-09,Clerk#000000090
645,Committed,1995-01-04,Clerk#000000090
645,Received,1995-03-06,Clerk#000000090
646,Order Placed,1994-11-22,Clerk#000000203
646,Shipped,1994-12-05,Clerk#000000203
646,Committed,1994-12-26,Clerk#000000203
646,Received,1995-03-16,Clerk#000000203
647,Order Placed,1997-08-07,Clerk#000000270
647,Committed,1997-09-22,Clerk#000000270
647,Shipped,1997-09-23,Clerk#000000270
647,Received,1997-12-15,Clerk#000000270
672,Order Placed,1994-04-14,Clerk#000000106
672,Committed,1994-06-04,Clerk#000000106
672,Shipped,1994-06-20,Clerk#000000106
672,Received,1994-07-19,Clerk#000000106
673,Order Placed,1994-03-10,Clerk#000000448
673,Shipped,1994-03-15,Clerk#000000448
673,Received,1994-03-29,Clerk#000000448
673,Committed,1994-04-27,Clerk#000000448
674,Order Placed,1992-08-29,Clerk#000000448
674,Shipped,1992-10-05,Clerk#000000448
674,Committed,1992-10-15,Clerk#000000448
674,Received,1992-11-03,Clerk#000000448
675,Order Placed,1997-07-31,Clerk#000000168
675,Shipped,1997-08-19,Clerk#000000168
675,Committed,1997-09-28,Clerk#000000168
675,Received,1997-12-12,Clerk#000000168
676,Order Placed,1996-12-13,Clerk#000000248
676,Shipped,1996-12-30,Clerk#000000248
676,Committed,1997-01-13,Clerk#000000248
676,Received,1997-04-08,Clerk#000000248
677,Order Placed,1993-11-24,Clerk#000000824
677,Shipped,1993-12-01,Clerk#000000824
677,Committed,1994-01-14,Clerk#000000824
677,Received,1994-03-28,Clerk#000000824
678,Order Placed,1993-02-27,Clerk#000000530
678,Shipped,1993-02-28,Clerk#000000530
678,Committed,1993-04-04,Clerk#000000530
678,Received,1993-07-10,Clerk#000000530
679,Order Placed,1995-12-15,Clerk#000000853
679,Shipped,1995-12-20,Clerk#000000853
679,Received,1996-01-07,Clerk#000000853
679,Committed,1996-01-27,Clerk#000000853
704,Order Placed,1996-11-21,Clerk#000000682
704,Committed,1996-12-26,Clerk#000000682
704,Shipped,1997-01-30,Clerk#000000682
704,Received,1997-02-20,Clerk#000000682
705,Order Placed,1997-02-13,Clerk#000000294
705,Committed,1997-03-20,Clerk#000000294
705,Shipped,1997-03-25,Clerk#000000294
705,Received,1997-05-05,Clerk#000000294
706,Order Placed,1995-09-09,Clerk#000000448
706,Committed,1995-12-02,Clerk#000000448
706,Shipped,1995-12-06,Clerk#000000448
706,Received,1995-12-16,Clerk#000000448
707,Order Placed,1994-11-20,Clerk#000000199
707,Shipped,1994-12-08,Clerk#000000199
707,Committed,1994-12-28,Clerk#000000199
707,Received,1995-01-16,Clerk#000000199
708,Order Placed,1998-07-03,Clerk#000000101
708,Shipped,1998-07-16,Clerk#000000101
708,Committed,1998-08-15,Clerk#000000101
708,Received,1998-11-25,Clerk#000000101
709,Order Placed,1998-04-21,Clerk#000000461
709,Shipped,1998-06-04,Clerk#000000461
709,Committed,1998-06-08,Clerk#000000461
709,Received,1998-08-20,Clerk#000000461
710,Order Placed,1993-01-02,Clerk#000000026
710,Shipped,1993-01-18,Clerk#000000026
710,Committed,1993-02-05,Clerk#000000026
710,Received,1993-05-15,Clerk#000000026
711,Order Placed,1993-09-23,Clerk#000000856
711,Shipped,1993-10-02,Clerk#000000856
711,Committed,1993-10-26,Clerk#000000856
711,Received,1994-01-31,Clerk#000000856
736,Order Placed,1998-06-21,Clerk#000000881
736,Shipped,1998-07-16,Clerk#000000881
736,Committed,1998-07-26,Clerk#000000881
736,Received,1998-10-19,Clerk#000000881
737,Order Placed,1992-04-26,Clerk#000000233
737,Shipped,1992-04-28,Clerk#000000233
737,Received,1992-05-08,Clerk#000000233
737,Committed,1992-06-30,Clerk#000000233
738,Order Placed,1993-03-02,Clerk#000000669
738,Shipped,1993-03-17,Clerk#000000669
738,Committed,1993-04-02,Clerk#000000669
738,Received,1993-07-09,Clerk#000000669
739,Order Placed,1998-05-31,Clerk#000000900
739,Shipped,1998-06-03,Clerk#000000900
739,Committed,1998-07-09,Clerk#000000900
739,Received,1998-09-02,Clerk#000000900
740,Order Placed,1995-07-16,Clerk#000000583
740,Shipped,1995-07-24,Clerk#000000583
740,Committed,1995-08-22,Clerk#000000583
740,Received,1995-10-29,Clerk#000000583
741,Order Placed,1998-07-07,Clerk#000000295
741,Shipped,1998-07-15,Clerk#000000295
741,Committed,1998-08-27,Clerk#000000295
741,Received,1998-09-12,Clerk#000000295
742,Order Placed,1994-12-23,Clerk#000000543
742,Shipped,1995-01-13,Clerk#000000543
742,Committed,1995-01-23,Clerk#000000543
742,Received,1995-04-08,Clerk#000000543
743,Order Placed,1996-10-04,Clerk#000000933
743,Shipped,1996-10-26,Clerk#000000933
743,Committed,1996-11-05,Clerk#000000933
743,Received,1996-11-11,Clerk#000000933
768,Order Placed,1996-08-20,Clerk#000000411
768,Shipped,1996-09-06,Clerk#000000411
768,Committed,1996-09-23,Clerk#000000411
768,Received,1996-12-12,Clerk#000000411
769,Order Placed,1993-06-02,Clerk#000000172
769,Shipped,1993-06-25,Clerk#000000172
769,Committed,1993-08-07,Clerk#000000172
769,Received,1993-10-15,Clerk#000000172
770,Order Placed,1998-05-23,Clerk#000000572
770,Shipped,1998-05-26,Clerk#000000572
770,Committed,1998-07-23,Clerk#000000572
770,Received,1998-08-04,Clerk#000000572
771,Order Placed,1995-06-17,Clerk#000000105
771,Shipped,1995-06-18,Clerk#000000105
771,Committed,1995-08-02,Clerk#000000105
771,Received,1995-08-30,Clerk#000000105
772,Order Placed,1993-04-17,Clerk#000000430
772,Shipped,1993-04-18,Clerk#000000430
772,Committed,1993-05-19,Clerk#000000430
772,Received,1993-08-02,Clerk#000000430
773,Order Placed,1993-09-26,Clerk#000000307
773,Shipped,1993-10-09,Clerk#000000307
773,Committed,1993-11-02,Clerk#000000307
773,Received,1994-01-26,Clerk#000000307
774,Order Placed,1995-12-04,Clerk#000000883
774,Shipped,1995-12-06,Clerk#000000883
774,Committed,1996-01-03,Clerk#000000883
774,Received,1996-03-22,Clerk#000000883
775,Order Placed,1995-03-18,Clerk#000000191
775,Shipped,1995-05-01,Clerk#000000191
775,Committed,1995-05-07,Clerk#000000191
775,Received,1995-07-13,Clerk#000000191
800,Order Placed,1998-07-14,Clerk#000000213
800,Shipped,1998-07-21,Clerk#000000213
800,Received,1998-08-20,Clerk#000000213
800,Committed,1998-09-25,Clerk#000000213
801,Order Placed,1992-02-18,Clerk#000000186
801,Shipped,1992-03-14,Clerk#000000186
801,Committed,1992-03-20,Clerk#000000186
801,Received,1992-06-21,Clerk#000000186
802,Order Placed,1995-01-05,Clerk#000000516
802,Shipped,1995-01-07,Clerk#000000516
802,Committed,1995-02-04,Clerk#000000516
802,Received,1995-04-23,Clerk#000000516
803,Order Placed,1997-04-29,Clerk#000000260
803,Committed,1997-06-19,Clerk#000000260
803,Shipped,1997-08-04,Clerk#000000260
803,Received,1997-09-10,Clerk#000000260
804,Order Placed,1993-03-12,Clerk#000000931
804,Shipped,1993-03-29,Clerk#000000931
804,Committed,1993-04-13,Clerk#000000931
804,Received,1993-07-28,Clerk#000000931
805,Order Placed,1995-07-05,Clerk#000000856
805,Shipped,1995-07-13,Clerk#000000856
805,Committed,1995-08-15,Clerk#000000856
805,Received,1995-09-16,Clerk#000000856
806,Order Placed,1996-06-20,Clerk#000000240
806,Shipped,1996-07-14,Clerk#000000240
806,Committed,1996-08-11,Clerk#000000240
806,Received,1996-10-20,Clerk#000000240
807,Order Placed,1993-11-24,Clerk#000000012
807,Shipped,1993-12-05,Clerk#000000012
807,Committed,1994-01-09,Clerk#000000012
807,Received,1994-04-14,Clerk#000000012
832,Order Placed,1992-04-19,Clerk#000000495
832,Shipped,1992-05-08,Clerk#000000495
832,Committed,1992-06-06,Clerk#000000495
832,Received,1992-06-17,Clerk#000000495
833,Order Placed,1994-02-13,Clerk#000000437
833,Shipped,1994-02-28,Clerk#000000437
833,Committed,1994-04-05,Clerk#000000437
833,Received,1994-05-01,Clerk#000000437
834,Order Placed,1994-05-23,Clerk#000000805
834,Shipped,1994-06-28,Clerk#000000805
834,Committed,1994-07-25,Clerk#000000805
834,Received,1994-10-02,Clerk#000000805
835,Order Placed,1995-10-08,Clerk#000000416
835,Shipped,1995-11-01,Clerk#000000416
835,Committed,1995-12-02,Clerk#000000416
835,Received,1996-01-21,Clerk#000000416
836,Order Placed,1996-11-25,Clerk#000000729
836,Shipped,1996-12-09,Clerk#000000729
836,Committed,1997-01-31,Clerk#000000729
836,Received,1997-04-05,Clerk#000000729
837,Order Placed,1994-06-15,Clerk#000000563
837,Shipped,1994-06-27,Clerk#000000563
837,Committed,1994-08-10,Clerk#000000563
837,Received,1994-08-11,Clerk#000000563
838,Order Placed,1998-01-29,Clerk#000000213
838,Shipped,1998-02-15,Clerk#000000213
838,Committed,1998-03-25,Clerk#000000213
838,Received,1998-04-19,Clerk#000000213
839,Order Placed,1995-08-08,Clerk#000000951
839,Shipped,1995-10-17,Clerk#000000951
839,Committed,1995-11-03,Clerk#000000951
839,Received,1995-11-10,Clerk#000000951
864,Order Placed,1997-08-17,Clerk#000000036
864,Shipped,1997-09-14,Clerk#000000036
864,Committed,1997-10-07,Clerk#000000036
864,Received,1998-01-12,Clerk#000000036
865,Order Placed,1993-05-04,Clerk#000000337
865,Shipped,1993-05-09,Clerk#000000337
865,Committed,1993-06-25,Clerk#000000337
865,Received,1993-08-28,Clerk#000000337
866,Order Placed,1992-11-28,Clerk#000000718
866,Committed,1993-01-14,Clerk#000000718
866,Shipped,1993-01-22,Clerk#000000718
866,Received,1993-02-07,Clerk#000000718
867,Order Placed,1993-11-16,Clerk#000000877
867,Committed,1993-12-25,Clerk#000000877
867,Shipped,1994-02-19,Clerk#000000877
867,Received,1994-02-25,Clerk#000000877
868,Order Placed,1992-06-09,Clerk#000000782
868,Shipped,1992-06-22,Clerk#000000782
868,Committed,1992-07-18,Clerk#000000782
868,Received,1992-10-16,Clerk#000000782
869,Order Placed,1997-01-12,Clerk#000000245
869,Shipped,1997-01-30,Clerk#000000245
869,Committed,1997-02-17,Clerk#000000245
869,Received,1997-05-24,Clerk#000000245
870,Order Placed,1993-06-20,Clerk#000000123
870,Shipped,1993-08-13,Clerk#000000123
870,Committed,1993-09-11,Clerk#000000123
870,Received,1993-11-15,Clerk#000000123
871,Order Placed,1995-11-15,Clerk#000000882
871,Shipped,1995-11-16,Clerk#000000882
871,Committed,1996-01-05,Clerk#000000882
871,Received,1996-03-26,Clerk#000000882
896,Order Placed,1993-03-09,Clerk#000000187
896,Committed,1993-04-09,Clerk#000000187
896,Shipped,1993-05-01,Clerk#000000187
896,Received,1993-07-24,Clerk#000000187
897,Order Placed,1995-03-20,Clerk#000000316
897,Shipped,1995-03-30,Clerk#000000316
897,Committed,1995-05-07,Clerk#000000316
897,Received,1995-07-14,Clerk#000000316
898,Order Placed,1993-06-03,Clerk#000000611
898,Shipped,1993-07-04,Clerk#000000611
898,Committed,1993-07-09,Clerk#000000611
898,Received,1993-09-25,Clerk#000000611
899,Order Placed,1998-04-08,Clerk#000000575
899,Shipped,1998-04-11,Clerk#000000575
899,Committed,1998-05-09,Clerk#000000575
899,Received,1998-09-05,Clerk#000000575
900,Order Placed,1994-10-01,Clerk#000000060
900,Shipped,1994-10-21,Clerk#000000060
900,Committed,1994-11-08,Clerk#000000060
900,Received,1995-01-19,Clerk#000000060
901,Order Placed,1998-07-21,Clerk#000000929
901,Shipped,1998-08-11,Clerk#000000929
901,Committed,1998-09-13,Clerk#000000929
901,Received,1998-11-14,Clerk#000000929
902,Order Placed,1994-07-27,Clerk#000000811
902,Committed,1994-09-20,Clerk#000000811
902,Shipped,1994-10-01,Clerk#000000811
902,Received,1994-11-26,Clerk#000000811
903,Order Placed,1995-07-07,Clerk#000000793
903,Committed,1995-08-21,Clerk#000000793
903,Shipped,1995-09-11,Clerk#000000793
903,Received,1995-11-03,Clerk#000000793
928,Order Placed,1995-03-02,Clerk#000000450
928,Shipped,1995-04-06,Clerk#000000450
928,Committed,1995-04-09,Clerk#000000450
928,Received,1995-07-01,Clerk#000000450
929,Order Placed,1992-10-02,Clerk#000000160
929,Shipped,1992-10-09,Clerk#000000160
929,Committed,1992-11-17,Clerk#000000160
929,Received,1993-02-16,Clerk#000000160
930,Order Placed,1994-12-17,Clerk#000000004
930,Shipped,1994-12-18,Clerk#000000004
930,Committed,1995-01-27,Clerk#000000004
930,Received,1995-04-22,Clerk#000000004
931,Order Placed,1992-12-07,Clerk#000000881
931,Committed,1993-01-09,Clerk#000000881
931,Shipped,1993-02-03,Clerk#000000881
931,Received,1993-04-13,Clerk#000000881
932,Order Placed,1997-05-16,Clerk#000000218
932,Shipped,1997-06-05,Clerk#000000218
932,Received,1997-06-26,Clerk#000000218
932,Committed,1997-07-22,Clerk#000000218
933,Order Placed,1992-08-05,Clerk#000000752
933,Shipped,1992-08-13,Clerk#000000752
933,Committed,1992-09-18,Clerk#000000752
933,Received,1992-11-16,Clerk#000000752
934,Order Placed,1996-07-03,Clerk#000000229
934,Shipped,1996-09-10,Clerk#000000229
934,Committed,1996-09-20,Clerk#000000229
934,Received,1996-09-25,Clerk#000000229
935,Order Placed,1997-09-24,Clerk#000000180
935,Committed,1997-11-02,Clerk#000000180
935,Shipped,1997-11-05,Clerk#000000180
935,Received,1998-02-08,Clerk#000000180
960,Order Placed,1994-09-21,Clerk#000000120
960,Committed,1994-10-26,Clerk#000000120
960,Shipped,1994-12-01,Clerk#000000120
960,Received,1995-02-04,Clerk#000000120
961,Order Placed,1995-06-04,Clerk#000000720
961,Shipped,1995-06-10,Clerk#000000720
961,Committed,1995-07-19,Clerk#000000720
961,Received,1995-09-10,Clerk#000000720
962,Order Placed,1994-05-06,Clerk#000000463
962,Shipped,1994-05-08,Clerk#000000463
962,Committed,1994-06-07,Clerk#000000463
962,Received,1994-09-19,Clerk#000000463
963,Order Placed,1994-05-26,Clerk#000000497
963,Committed,1994-07-18,Clerk#000000497
963,Shipped,1994-08-25,Clerk#000000497
963,Received,1994-09-21,Clerk#000000497
964,Order Placed,1995-05-20,Clerk#000000657
964,Shipped,1995-06-21,Clerk#000000657
964,Committed,1995-07-24,Clerk#000000657
964,Received,1995-10-17,Clerk#000000657
965,Order Placed,1995-05-15,Clerk#000000218
965,Shipped,1995-06-16,Clerk#000000218
965,Committed,1995-07-08,Clerk#000000218
965,Received,1995-08-11,Clerk#000000218
966,Order Placed,1998-04-30,Clerk#000000239
966,Shipped,1998-05-26,Clerk#000000239
966,Committed,1998-06-08,Clerk#000000239
966,Received,1998-07-27,Clerk#000000239
967,Order Placed,1992-06-21,Clerk#000000167
967,Shipped,1992-07-15,Clerk#000000167
967,Committed,1992-07-27,Clerk#000000167
967,Received,1992-10-25,Clerk#000000167
992,Order Placed,1997-11-11,Clerk#000000875
992,Shipped,1997-11-13,Clerk#000000875
992,Committed,1997-12-24,Clerk#000000875
992,Received,1998-02-18,Clerk#000000875
993,Order Placed,1995-09-10,Clerk#000000894
993,Shipped,1995-09-27,Clerk#000000894
993,Committed,1995-10-20,Clerk#000000894
993,Received,1996-01-23,Clerk#000000894
994,Order Placed,1994-04-20,Clerk#000000497
994,Shipped,1994-05-03,Clerk#000000497
994,Committed,1994-05-21,Clerk#000000497
994,Received,1994-07-20,Clerk#000000497
995,Order Placed,1995-05-31,Clerk#000000439
995,Shipped,1995-06-12,Clerk#000000439
995,Committed,1995-07-20,Clerk#000000439
995,Received,1995-09-28,Clerk#000000439
996,Order Placed,1997-12-29,Clerk#000000497
996,Committed,1998-03-25,Clerk#000000497
996,Shipped,1998-03-27,Clerk#000000497
996,Received,1998-04-06,Clerk#000000497
997,Order Placed,1997-05-19,Clerk#000000651
997,Shipped,1997-06-16,Clerk#000000651
997,Committed,1997-07-21,Clerk#000000651
997,Received,1997-08-20,Clerk#000000651
998,Order Placed,1994-11-26,Clerk#000000956
998,Shipped,1994-12-02,Clerk#000000956
998,Committed,1994-12-27,Clerk#000000956
998,Received,1995-04-13,Clerk#000000956
999,Order Placed,1993-09-05,Clerk#000000464
999,Shipped,1993-09-17,Clerk#000000464
999,Committed,1993-10-17,Clerk#000000464
999,Received,1994-01-12,Clerk#000000464
1024,Order Placed,1997-12-23,Clerk#000000903
1024,Shipped,1998-01-06,Clerk#000000903
1024,Committed,1998-01-26,Clerk#000000903
1024,Received,1998-04-18,Clerk#000000903
1025,Order Placed,1995-05-05,Clerk#000000376
1025,Shipped,1995-05-15,Clerk#000000376
1025,Committed,1995-06-21,Clerk#000000376
1025,Received,1995-06-23,Clerk#000000376
1026,Order Placed,1997-06-04,Clerk#000000223
1026,Shipped,1997-06-14,Clerk#000000223
1026,Received,1997-07-14,Clerk#000000223
1026,Committed,1997-07-20,Clerk#000000223
1027,Order Placed,1992-06-03,Clerk#000000241
1027,Shipped,1992-06-08,Clerk#000000241
1027,Committed,1992-07-09,Clerk#000000241
1027,Received,1992-10-01,Clerk#000000241
1028,Order Placed,1994-01-01,Clerk#000000131
1028,Shipped,1994-01-10,Clerk#000000131
1028,Committed,1994-02-07,Clerk#000000131
1028,Received,1994-05-08,Clerk#000000131
1029,Order Placed,1994-06-21,Clerk#000000700
1029,Shipped,1994-07-21,Clerk#000000700
1029,Received,1994-07-29,Clerk#000000700
1029,Committed,1994-08-30,Clerk#000000700
1030,Order Placed,1994-06-15,Clerk#000000422
1030,Committed,1994-08-01,Clerk#000000422
1030,Shipped,1994-10-13,Clerk#000000422
1030,Received,1994-11-10,Clerk#000000422
1031,Order Placed,1994-09-01,Clerk#000000448
1031,Shipped,1994-09-20,Clerk#000000448
1031,Committed,1994-10-18,Clerk#000000448
1031,Received,1994-12-30,Clerk#000000448
1056,Order Placed,1995-02-11,Clerk#000000125
1056,Shipped,1995-02-18,Clerk#000000125
1056,Received,1995-03-20,Clerk#000000125
1056,Committed,1995-04-01,Clerk#000000125
1057,Order Placed,1992-02-20,Clerk#000000124
1057,Shipped,1992-02-28,Clerk#000000124
1057,Committed,1992-04-18,Clerk#000000124
1057,Received,1992-06-20,Clerk#000000124
1058,Order Placed,1993-04-26,Clerk#000000373
1058,Shipped,1993-05-11,Clerk#000000373
1058,Committed,1993-05-28,Clerk#000000373
1058,Received,1993-07-22,Clerk#000000373
1059,Order Placed,1994-02-27,Clerk#000000104
1059,Shipped,1994-03-17,Clerk#000000104
1059,Committed,1994-03-31,Clerk#000000104
1059,Received,1994-07-02,Clerk#000000104
1060,Order Placed,1993-02-21,Clerk#000000989
1060,Shipped,1993-02-28,Clerk#000000989
1060,Committed,1993-03-24,Clerk#000000989
1060,Received,1993-07-05,Clerk#000000989
1061,Order Placed,1998-05-15,Clerk#000000576
1061,Shipped,1998-05-25,Clerk#000000576
1061,Committed,1998-07-02,Clerk#000000576
1061,Received,1998-08-24,Clerk#000000576
1062,Order Placed,1997-01-15,Clerk#000000152
1062,Shipped,1997-01-27,Clerk#000000152
1062,Received,1997-02-16,Clerk#000000152
1062,Committed,1997-03-07,Clerk#000000152
1063,Order Placed,1994-04-02,Clerk#000000024
1063,Committed,1994-05-25,Clerk#000000024
1063,Shipped,1994-07-10,Clerk#000000024
1063,Received,1994-07-26,Clerk#000000024
1088,Order Placed,1992-05-21,Clerk#000000347
1088,Shipped,1992-05-22,Clerk#000000347
1088,Committed,1992-06-25,Clerk#000000347
1088,Received,1992-09-10,Clerk#000000347
1089,Order Placed,1996-05-04,Clerk#000000226
1089,Shipped,1996-06-24,Clerk#000000226
1089,Committed,1996-06-25,Clerk#000000226
1089,Received,1996-08-26,Clerk#000000226
1090,Order Placed,1997-11-15,Clerk#000000300
1090,Committed,1997-12-25,Clerk#000000300
1090,Shipped,1998-02-19,Clerk#000000300
1090,Received,1998-03-19,Clerk#000000300
1091,Order Placed,1996-08-27,Clerk#000000549
1091,Committed,1996-10-14,Clerk#000000549
1091,Shipped,1996-12-17,Clerk#000000549
